timeMs,ax,ay,az,q0,q1,q2,q3,
43918,5150,2008,6362,0.0103,0.367,0.0663,0.9277
43940,5150,1804,6616,0.0089,0.3647,0.0666,0.9286
43962,5240,1898,6718,0.008,0.3632,0.0662,0.9292
43974,5468,1626,6752,0.0075,0.3623,0.0648,0.9297
43996,5704,1470,6784,0.0067,0.3616,0.0634,0.9301
44008,5886,1512,7040,0.0058,0.3609,0.0616,0.9305
44030,5968,1272,7314,0.0052,0.3597,0.059,0.9311
44042,5834,1162,7440,0.0053,0.3585,0.0567,0.9317
44064,6000,1038,7520,0.0062,0.3579,0.0544,0.9321
44098,6168,1056,7418,0.0097,0.3578,0.0511,0.9323
44120,6202,944,7322,0.0098,0.3581,0.0511,0.9322
44132,6158,1042,7348,0.0119,0.3581,0.0511,0.9321
44154,5922,1212,7616,0.0147,0.3571,0.0516,0.9325
44166,5724,1440,7654,0.0182,0.3553,0.0524,0.933
44188,5366,1634,7610,0.0222,0.3532,0.0528,0.9337
44222,5070,2128,7608,0.0282,0.3495,0.0538,0.9349
44234,5008,2160,7632,0.0318,0.3482,0.0528,0.9353
44256,5014,2076,7516,0.0349,0.3469,0.0512,0.9358
44268,5080,1948,7574,0.0351,0.3451,0.0505,0.9365
44290,4912,1858,7728,0.0367,0.3432,0.0492,0.9372
44312,5020,1700,7772,0.0359,0.3414,0.049,0.9379
44324,4964,1588,7760,0.0347,0.3398,0.0495,0.9385
44346,5020,1754,7896,0.0353,0.3383,0.0495,0.939
44358,4990,1680,7962,0.0339,0.3367,0.0501,0.9396
44380,4904,1844,8118,0.0325,0.3357,0.0505,0.94
44392,4926,1776,8020,0.0331,0.3352,0.0502,0.9402
44414,5030,1752,8038,0.0316,0.335,0.0504,0.9403
44426,4940,1810,8070,0.03,0.3353,0.0502,0.9402
44448,5022,1786,8020,0.0284,0.3361,0.05,0.94
44460,5162,1750,7852,0.0265,0.337,0.0498,0.9398
44482,5156,1686,7818,0.0243,0.3377,0.0499,0.9395
44504,5188,1714,7934,0.022,0.338,0.0501,0.9395
44516,5104,1680,7876,0.0198,0.3384,0.05,0.9394
44538,5130,1616,7808,0.0176,0.3393,0.0501,0.9391
44550,5110,1646,7870,0.0155,0.3407,0.0501,0.9386
44572,5158,1688,8014,0.0133,0.3425,0.0498,0.938
44584,5134,1544,7784,0.011,0.3448,0.0496,0.9372
44606,5348,1512,7744,0.0086,0.3473,0.0496,0.9363
44640,5414,1458,7468,0.0046,0.3527,0.049,0.9344
44652,5508,1440,7738,0.0026,0.3554,0.0484,0.9334
44674,5400,1322,7550,0.0012,0.3586,0.0477,0.9322
44696,5640,1172,7380,0.0001,-0.3621,-0.0476,-0.9308
44708,5722,1250,7156,0.0019,-0.365,-0.0483,-0.9297
44730,5850,1342,7000,0.0039,-0.367,-0.0497,-0.9288
44764,5782,1516,6800,0.0079,-0.3692,-0.0516,-0.9278
44776,5824,1474,6852,0.0102,-0.3696,-0.0524,-0.9276
44798,5624,1468,6808,0.0123,-0.3698,-0.0532,-0.9274
44810,5732,1226,6718,0.0146,-0.3696,-0.0544,-0.9274
44832,5762,1348,6524,0.0171,-0.3691,-0.0559,-0.9275
44854,5878,1236,6676,0.0196,-0.3682,-0.0573,-0.9277
44866,5766,1424,6684,0.0224,-0.3667,-0.0584,-0.9281
44888,5726,1338,6754,0.0248,-0.3652,-0.059,-0.9287
44900,5812,1282,6858,0.0272,-0.3636,-0.0594,-0.9292
44922,5760,1308,7056,0.0292,-0.362,-0.0599,-0.9297
44934,5752,1232,7178,0.0311,-0.3605,-0.0601,-0.9302
44956,5726,1286,7372,0.0329,-0.359,-0.0605,-0.9307
44968,5586,1186,7380,0.0345,-0.3573,-0.0608,-0.9313
44990,5546,1150,7570,0.0363,-0.3558,-0.0615,-0.9318
45002,5458,1254,7636,0.0377,-0.3538,-0.0622,-0.9324
45024,5474,1166,7658,0.0393,-0.3516,-0.0632,-0.9331
45046,5364,1278,7716,0.0411,-0.3492,-0.0647,-0.9338
45058,5258,1420,7680,0.043,-0.3468,-0.0668,-0.9345
45080,5256,1580,7600,0.045,-0.3443,-0.0692,-0.9351
45092,5246,1656,7602,0.0472,-0.3417,-0.0718,-0.9358
45114,5286,1716,7630,0.0498,-0.3393,-0.0742,-0.9364
45126,5300,1516,7588,0.0526,-0.337,-0.0766,-0.9368
45148,5156,1546,7686,0.0558,-0.3352,-0.0793,-0.9371
45182,5188,1682,7498,0.0602,-0.3341,-0.0844,-0.9367
45194,5142,1954,7322,0.0614,-0.3349,-0.0856,-0.9363
45216,5272,2000,7330,0.0621,-0.3369,-0.0851,-0.9355
45238,5464,1706,7038,0.0628,-0.3392,-0.0836,-0.9348
45250,5540,1512,6954,0.0639,-0.3413,-0.0819,-0.9341
45272,5532,1348,7036,0.0651,-0.3428,-0.081,-0.9336
45306,5582,1610,7152,0.0669,-0.3445,-0.0792,-0.933
45318,5646,1596,7130,0.068,-0.345,-0.0779,-0.9328
45340,5572,1504,7156,0.0694,-0.3454,-0.0761,-0.9327
45352,5646,1364,7272,0.071,-0.3457,-0.0743,-0.9326
45374,5594,1306,7270,0.0723,-0.3457,-0.0724,-0.9327
45396,5610,1200,7372,0.0733,-0.3453,-0.071,-0.9329
